path,label,category,group,sizeClass,sizeClassSource,targetHeightUnits,walkableOrSolid,marketplaceEligible,priceCents,priceDollars,priceTier,spinWheelEligible,interactable,needsNewAnimation,interactNote
/world/models/creatures/bird-suzume-fly.glb,Bird Suzume Fly,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/bird-suzume-idle-1.glb,Bird Suzume Idle 1,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/bird-suzume-idle-2.glb,Bird Suzume Idle 2,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/bird-suzume-walk.glb,Bird Suzume Walk,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-alien.glb,Blob Alien,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-birb.glb,Blob Birb,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-cactoro.glb,Blob Cactoro,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-cat.glb,Blob Cat,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-chicken.glb,Blob Chicken,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-dog.glb,Blob Dog,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-fish.glb,Blob Fish,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-green-blob.glb,Blob Green Blob,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-green-spiky-blob.glb,Blob Green Spiky Blob,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-mushnub-evolved.glb,Blob Mushnub Evolved,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-mushnub.glb,Blob Mushnub,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-ninja.glb,Blob Ninja,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-orc.glb,Blob Orc,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-pigeon.glb,Blob Pigeon,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-pink-blob.glb,Blob Pink Blob,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-wizard.glb,Blob Wizard,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/blob-yeti.glb,Blob Yeti,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Alpaking.gltf,Flying Alpaking,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Alpaking_Evolved.gltf,Flying Alpaking Evolved,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Armabee.gltf,Flying Armabee,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Armabee_Evolved.gltf,Flying Armabee Evolved,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Demon.gltf,Flying Demon,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Dragon.gltf,Flying Dragon,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Dragon_Evolved.gltf,Flying Dragon Evolved,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Ghost.gltf,Flying Ghost,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Ghost_Skull.gltf,Flying Ghost Skull,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Glub.gltf,Flying Glub,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Glub_Evolved.gltf,Flying Glub Evolved,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Goleling.gltf,Flying Goleling,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Goleling_Evolved.gltf,Flying Goleling Evolved,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Hywirl.gltf,Flying Hywirl,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Pigeon.gltf,Flying Pigeon,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Squidle.gltf,Flying Squidle,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/creatures/flying-Tribal.gltf,Flying Tribal,creatures,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,1250,12.50,paid,yes,yes,yes,"caretaking loop (feed/pet/play) — no animation clips exist in manifest today, real new production work"
/world/models/fantasy/Alchemy_Bench_A.glb,Alchemy Bench A,fantasy,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),yes,625,6.25,paid,no,no,no,"placed decoration only, not clickable"
/world/models/fantasy/Arched_Door_A.glb,Arched Door A,fantasy,Seasonal & Themed,tallFurniture,keyword,1.745,walkable (walk-through),yes,750,7.50,paid,no,no,no,"placed decoration only, not clickable"
/world/models/fantasy/Armillary_Sphere.glb,Armillary Sphere,fantasy,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),yes,625,6.25,paid,no,no,no,"placed decoration only, not clickable"
/world/models/fantasy/Armor_Stand_A.glb,Armor Stand A,fantasy,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),yes,625,6.25,paid,no,no,no,"placed decoration only, not clickable"
/world/models/fantasy/Barrel_A.glb,Barrel A,fantasy,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),yes,625,6.25,paid,no,no,no,"placed decoration only, not clickable"
/world/models/fantasy/Bell_Casting_Mold.glb,Bell Casting Mold,fantasy,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),yes,625,6.25,paid,no,no,no,"placed decoration only, not clickable"
/world/models/fantasy/Bookcase_A.glb,Bookcase A,fantasy,Seasonal & Themed,tallFurniture,keyword,1.745,walkable (walk-through),yes,750,7.50,paid,no,no,no,"placed decoration only, not clickable"
/world/models/fantasy/Brazier_A.glb,Brazier A,fantasy,Seasonal & Themed,personScale,category-fallback,5.235,walkable (walk-through),yes,1000,10.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/fantasy/Cauldron_A.glb,Cauldron A,fantasy,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),yes,625,6.25,paid,no,no,no,"placed decoration only, not clickable"
/world/models/fantasy/Crystal_Cluster_A.glb,Crystal Cluster A,fantasy,Seasonal & Themed,smallObject,keyword,0.436,walkable (walk-through),yes,188,1.88,paid,no,yes,no,static click-to-collect
/world/models/farm/Apple_Sorter.glb,Apple Sorter,farm,Nature & Animals,personScale,category-fallback,5.235,walkable (walk-through),yes,800,8.00,paid,yes,no,no,"placed decoration only, not clickable"
/world/models/farm/Apple_Tree_A.glb,Apple Tree A,farm,Nature & Animals,personScale,category-fallback,5.235,walkable (walk-through),yes,800,8.00,paid,yes,no,no,"placed decoration only, not clickable"
/world/models/farm/Bat_Box.glb,Bat Box,farm,Nature & Animals,smallObject,keyword,0.436,walkable (walk-through),yes,150,1.50,paid,yes,yes,no,static click-to-collect
/world/models/farm/Birdbath_A.glb,Birdbath A,farm,Nature & Animals,smallObject,keyword,0.436,walkable (walk-through),yes,150,1.50,paid,yes,yes,no,static click-to-collect
/world/models/farm/Brick_Edge_A.glb,Brick Edge A,farm,Nature & Animals,personScale,category-fallback,5.235,walkable (walk-through),yes,800,8.00,paid,yes,no,no,"placed decoration only, not clickable"
/world/models/farm/Cabbage_Patch_A.glb,Cabbage Patch A,farm,Nature & Animals,personScale,category-fallback,5.235,walkable (walk-through),yes,800,8.00,paid,yes,no,no,"placed decoration only, not clickable"
/world/models/farm/Chicken_Coop_A.glb,Chicken Coop A,farm,Nature & Animals,smallStructure,keyword,5.235,solid (blocks movement),yes,2000,20.00,paid,yes,no,no,"placed decoration only, not clickable"
/world/models/farm/Cold_Frame_A.glb,Cold Frame A,farm,Nature & Animals,smallStructure,keyword,5.235,solid (blocks movement),yes,2000,20.00,paid,yes,no,no,"placed decoration only, not clickable"
/world/models/farm/Crops.glb,Crops,farm,Nature & Animals,personScale,category-fallback,5.235,walkable (walk-through),yes,800,8.00,paid,yes,no,no,"placed decoration only, not clickable"
/world/models/farm/Egg_Basket.glb,Egg Basket,farm,Nature & Animals,tiny,keyword,0.218,walkable (walk-through),yes,50,0.50,paid,yes,yes,no,static click-to-collect
/world/models/farm/Feed_Sack_A.glb,Feed Sack A,farm,Nature & Animals,smallObject,keyword,0.436,walkable (walk-through),yes,150,1.50,paid,yes,yes,no,static click-to-collect
